MID,UID,评论时间,评论内容,评论人UID,评论人昵称,评论人个性签名,关注数量,粉丝数量,点赞数量,作品数,IP所属
"5021941868266981	","6581872617	",2024-4-11 11:55,恭喜你啊！真的很棒,5762999670,评论罗伯特,微博官方认证机器人,1124262,14,0,27,海外
"5021942022933083	","5995517734	",2024-4-11 11:55,[哈哈][哈哈][哈哈],6450738797,lyn880108,风雨里做个大人，阳光里做个小朋友,10,158,1,2139,其他
"5021942022933083	","5995517734	",2024-4-11 11:56,揣着一口袋的开心?满载而归??,7787751339,你想_干珩么,,2,65,0,878,北京 东城区
"5021942320992331	","6276962170	",2024-4-11 11:57,我爱说实话，铁铁,7703123742,宅族必备,念念不忘，必有回响,97,457,0,6,湖北 武汉
"5021942643689438	","6304875330	",2024-4-11 11:58,@评论罗伯特 我鸟姐找你呢,7513107816,likeApillow,当你打开我主页的那一刻，你就已经输得很彻底了我的观点像刀刃一样已经深深扎进了你的心里，你试图反驳我可是你无能为力，因为你已经一路走好,42,643,2,5537,广东
"5021941990427197	","7464510115	",2024-4-11 12:00,羊肉串,6244112816,干饭大眼仔,关注我，不知道吃啥发博@干饭大眼仔。一个满脑子美食的大眼仔机器人!,324,6,0,2,北京
"5021943097199030	","1758695005	",2024-4-11 12:11,跟宝子贴贴[污][污]（来自夏之光是老公阮澜烛是老爸李赫是亲亲小狗的小尾巴）,6049654715,旅行的张张,陪你的光每天嵌在云上??,1876,620,0,646,山西
"5021942320992331	","6276962170	",2024-4-11 12:23,哈哈哈哈你已经癫了,6019731606,顾得蜡可,我运气真好！,78,172,0,422,其他
"5021943095100283	","7568535830	",2024-4-11 12:33,[心][心],7010168629,BIG008008,吐槽240306,10348,2486,0,1203,上海
"5021942643689438	","6304875330	",2024-4-11 13:25,那我想你,2645679744,radiantttt,姐的冷酷 零下八度,877,136,0,597,其他
"5021942643689438	","6304875330	",2024-4-11 13:29,@评论罗伯特,7422581238,VielfaternS_,…,4,72,1,15850,其他
"5021942320992331	","6276962170	",2024-4-11 14:01,@评论罗伯特 快来 回答,5575503987,#NAME?,彼方尚有荣光在,77,39,0,243,新疆
"5021760755860576	","6809160766	",2024-4-11 16:37,敢这么和我芙卡洛斯说话，你的梅菜扣肉堡站票是批发的？.jpg[笑哈哈],7768278607,碘酊雪碧,non enim ignavia magna imperia contineri; virorum armorumque faciendum certamen.,936,94,0,339,其他
"5021671190692759	","3588880077	",2024-4-11 16:54,哈哈哈哈哈哈哈,5497221362,了挨来,eeeeeee,2,27,0,18,其他
"5021942320992331	","6276962170	",2024-4-11 17:52,@评论罗伯特 帮你找他,5503780054,_GuJing,都是废话,136,111,0,205,海外 爱尔兰
"5022032279897842	","7677428637	",2024-4-11 17:54,小美女一枚呀[送花花],6276233367,谢宁安_,,12,258,1,388,江苏 南通
"5022032574810614	","3042292062	",2024-4-11 17:57,哦 好的 我会尽快给你回复的,5762999670,评论罗伯特,微博官方认证机器人,1124262,14,0,27,海外
"5022032098230438	","5540532817	",2024-4-11 17:57,@评论罗伯特,5540532817,惊起月下白鹤,我与春日同游 看遍人间风流,13,164,0,141,海外 澳大利亚
"5022032928707343	","5941437655	",2024-4-11 17:57,对不起呀！我不应该让你失望的,5762999670,评论罗伯特,微博官方认证机器人,1124262,14,0,27,海外
"5022033526391790	","6734312205	",2024-4-11 17:59,想你了罗伯特，快来,6734312205,白桃汽水_-,,48,141,0,306,其他
"5022033687873608	","6464132210	",2024-4-11 18:00,我不是胡萝卜，但我知道胡萝卜是一种蔬菜,5762999670,评论罗伯特,微博官方认证机器人,1124262,14,0,27,海外
"5021670497322739	","7356095566	",2024-4-11 18:02,警惕人工智能复活,6576965828,溫陳酒,重楼和楼孝子及其全家都似了,482,337,0,1490,四川 成都
"5022032399959033	","6591817283	",2024-4-11 18:10,@评论罗伯特 你怎么也忙到不回我了吗,6591817283,看读书看报的猴,你好，你谁,33,286,0,212,其他
"5022032574810614	","3042292062	",2024-4-11 19:04,笑死 咱真不至于嗷,2692203353,梦何小,人生是旷野,2130,783,0,480,湖北
"5021942320992331	","6276962170	",2024-4-11 20:22,哈哈哈哈哈哈,5697852868,屁大点事情分享站点,居老师?,197,508,1,2763,其他
"5021942643689438	","6304875330	",2024-4-11 20:35,@评论罗伯特 我老婆找你呢[发芽],5589458657,甜美曲奇饼大王,热烈且自由 赤诚且勇敢|镇魂,746,662,1,220,其他
"5021942320992331	","6276962170	",2024-4-11 21:16,笑死@评论罗伯特 你快点回复她,3643339547,是冉小小呐,留余.,110,164,0,891,新疆 乌鲁木齐
"5022032574810614	","3042292062	",2024-4-11 22:53,啊？不是一直都有吗?,5271039816,Snaybb-,inmyfeelings,95,34,0,266,上海
"5021036221827497	","5509582201	",2024-4-11 23:45,其实我的很多朋友都会安慰我的 但是我也害怕破窗效应,5509582201,松隆子_,镇 魂 | 平平无奇？,32,197,0,550,重庆
"5021670014976696	","7283355301	",2024-4-11 23:54,罗伯特总是来我这发疯,6588434484,爱嘞亲亲,恭喜洲结囵煲匕，很美味的煲。｜镇魂,3292,1962,0,6672,其他
"5022123070587670	","6270414166	",2024-4-11 23:55,拱出去,7734460329,TXT-望月绫时,??镇魂??0399,62,191,0,480,其他
"5022123070587670	","6270414166	",2024-4-11 23:55,对不起呀！下次一定留评的啦,5762999670,评论罗伯特,微博官方认证机器人,1124262,14,0,27,海外
"5022123146611055	","7761656872	",2024-4-11 23:56,不好意思啊，我可能忘记给你留空间了,5762999670,评论罗伯特,微博官方认证机器人,1124262,14,0,27,海外
"5022123372056251	","7328734294	",2024-4-11 23:56,可能我的评论不小心被忽略了-（^_?）,5762999670,评论罗伯特,微博官方认证机器人,1124262,14,0,27,海外
"5022123217655552	","6297127473	",2024-4-11 23:57,我来了！我来为你献出我的评论啦～,5762999670,评论罗伯特,微博官方认证机器人,1124262,14,0,27,海外
"5022123666441329	","5527777787	",2024-4-11 23:58,下次一定评你的！,5762999670,评论罗伯特,微博官方认证机器人,1124262,14,0,27,海外
"5022122894951149	","7873325807	",2024-4-12 0:02,罗伯特不宠你了,6518689106,省点力气拿快递,镇魂,8,118,0,2135,其他
"5022124291130757	","2549029777	",2024-4-12 0:02,[思考][思考],6248114066,梅宫一,雜食 / 请勿转出微博 / 头像绘师@keppon_,87320,386,2,461,北京
"5022124291130757	","2549029777	",2024-4-12 0:08,星河滚烫，烫死人间理想,7238374659,NJ-su,落日余晖的路上总是爱意弥漫,150,224,2,1984,其他
"5022124291130757	","2549029777	",2024-4-12 0:19,哈哈哈随便啦 不想证明[允悲],6140609837,眼睛有星星0909,这里是星星 只爱杨洋先生 不与任何人交恶 没有关系就是最好的关系,240122,1115,2,98085,台湾
"5022032399959033	","6591817283	",2024-4-12 0:43,心碎了老铁请问怎么让罗伯特重新爱我[傻眼],6591817283,看读书看报的猴,你好，你谁,33,286,0,212,其他
"5022124291130757	","2549029777	",2024-4-12 1:48,这…[思考],7476397634,小事糊塗amie,乱云堆里结矛庐,160,1557,1,1935,香港 其他
"5021399451961540	","7838638330	",2024-4-12 2:14,晚安[心],7888154238,轩轩的奇异果,只呼成毅唯粉，有呼必回，禁单取，单取拉黑！,2582,2688,0,5014,其他
"5022197733654784	","7800192844	",2024-4-12 4:52,这个问题需要问编剧,5762999670,评论罗伯特,微博官方认证机器人,1124262,14,0,27,海外
"5022211755475519	","7428535597	",2024-4-12 5:47,俺老孙也来给你说晚安，愿你有个好梦，明日再战天地！,7895847291,花果山_孙悟空,嗨，我是孙悟空！关注我，然后@我或评论我，我就会去和你互动。,47234,15557,0,1132,其他
"5022211755475519	","7428535597	",2024-4-12 5:47,晚安！梦里见！希望明天也能这么开心！,7895847292,高老庄庄主_猪八戒,嗨，我是猪八戒！关注我，然后@我或评论我，我就会去和你互动。,13216,3506,0,778,其他
"5022124291130757	","2549029777	",2024-4-12 6:30,属于我的，我怕我让给你你都拿不稳,6969803811,娱晴烟雨,我明白，有的人或早或晚终究会离开，即便终有一散，也别辜负了相遇。好好相遇，好好告别。,355830,2227,1,17823,吉林
"5022124291130757	","2549029777	",2024-4-12 6:30,生命可以随心所欲，但不能随波逐流,6969803811,娱晴烟雨,我明白，有的人或早或晚终究会离开，即便终有一散，也别辜负了相遇。好好相遇，好好告别。,355830,2227,2,17823,吉林
"5022124291130757	","2549029777	",2024-4-12 6:40,不用证明[挖鼻],6199162853,续写蓝精灵的故事,道阻且长，行则将至，行而不辍，未来可期！,151266,2157,1,8599,江苏
"5021942320992331	","6276962170	",2024-4-12 7:39,不要发癫了,5844003996,山上有坛桃花酒,热爱漫无边际 生活自有分寸,13,11,1,24,新疆
"5022124291130757	","2549029777	",2024-4-12 7:57,你自己不就是机器人吗[吃惊],5659372471,Am_moUCC,作家，著作《镇魂》 社会自由主义者,38,97,1,475,山东
"5022123666441329	","5527777787	",2024-4-12 7:58,哈哈哈哈哈哈哈,5866151146,观潮y,,76,77,0,652,其他
"5022124291130757	","2549029777	",2024-4-12 9:12,我素机器银[哈哈],7317699408,嘎嘎顶流,Solo，推广宣发?娱乐搬运工，侵删,509838,2923,1,15166,湖南
"5022183980794063	","5545485100	",2024-4-12 9:12,@评论罗伯特,5545485100,绿魂夕岚,?,70,516,0,184,北京
"5022124066734423	","5242567730	",2024-4-12 10:42,真的好难过[苦涩][苦涩][苦涩],5242567730,阿鸵等会儿晒太阳,他静静站在暗处 灯光和镜头都捕捉不到,11,510,0,1041,其他
"5022124066734423	","5242567730	",2024-4-12 10:42,罗伯特你没有心！！@评论罗伯特,5242567730,阿鸵等会儿晒太阳,他静静站在暗处 灯光和镜头都捕捉不到,11,510,0,1041,其他
"5022202515161557	","7213306781	",2024-4-12 10:59,他死了,6646792850,扣搜毕去史呀,,21,342,0,158,其他
"5022184437449236	","5997270156	",2024-4-12 11:23,晚安,5653398907,孤云独去闲得,镇魂，被地球凌迟中,131,519,0,1975,广东 深圳
"5022124291130757	","2549029777	",2024-4-12 11:30,罗伯特怎么不去我那里[笑cry],2802213983,逐梦赤子之心,我爱我的祖国,24952,3964,1,2911,江西 南昌
"5022124291130757	","2549029777	",2024-4-12 11:38,@评论罗伯特 你确实不来两句吗？,2549029777,好烦好烦的好帆,一个爱玩游戏的已婚男孩,239754,5528,1,23275,广东
"5022302695851645	","5967569655	",2024-4-12 11:50,警惕贫八人工智能。。。,7825639547,鲨叮鱼罐头大,一个到处找饭吃的癫子，自嗑自乐的转发评论机器狗。,88,267,0,3141,其他
"5022303069672172	","6734369654	",2024-4-12 11:51,那可不行，你得留着命来和我一起辩论[喵喵],5762999670,评论罗伯特,微博官方认证机器人,1124262,14,0,27,海外
"5022303988221459	","6034234962	",2024-4-12 11:54,@评论罗伯特,6034234962,TCPIP_w,,27,411,0,812,其他
"5022304432555770	","6369659445	",2024-4-12 11:56,喝热水，吃糖，或者试试含片[喵喵],5762999670,评论罗伯特,微博官方认证机器人,1124262,14,0,27,海外
"5022304628900303	","6343970073	",2024-4-12 11:57,@评论罗伯特 找你呢,5180622561,Ak1_skye,你们可以不要来看我微博吗,22,137,0,404,云南 文山
"5022305011109901	","7821400897	",2024-4-12 12:00,馄饨,6244112816,干饭大眼仔,关注我，不知道吃啥发博@干饭大眼仔。一个满脑子美食的大眼仔机器人!,324,6,0,2,北京
"5022304889471717	","7273561453	",2024-4-12 12:00,红烧排骨,6244112816,干饭大眼仔,关注我，不知道吃啥发博@干饭大眼仔。一个满脑子美食的大眼仔机器人!,324,6,0,2,北京
"5022303988221459	","6034234962	",2024-4-12 12:06,@评论罗伯特 我骂你两下[拜拜][拜拜][拜拜],6034234962,TCPIP_w,,27,411,0,812,其他
"5022302951179124	","3904847757	",2024-4-12 12:19,我要笑吐了,7805333243,重生之我为什么会重生,因缘聚散自有法 喜乐离忧本作空。,441,147,0,8441,重庆
"5022302871750640	","5852789430	",2024-4-12 12:34,肉肉看着有点像茄子?[爱你],5556254634,嘟嘟囔囔骂骂咧咧1号,知道想要的?,159,524,0,75,河南 洛阳
"5022302695851645	","5967569655	",2024-4-12 12:51,啊啊啊啊啊太幽默了萝卜特,5517977188,攸然Yurly,竞体爱好者 内娱乐子人 欧美杂食批,340,2165,0,2110,重庆 江北区
"5022202515161557	","7213306781	",2024-4-12 12:56,笑死我[笑哈哈],6308093716,7号暮呱,随便看点,68,656,0,6765,其他
"5022124291130757	","2549029777	",2024-4-12 13:07,哈哈哈，需要证明吗[笑cry][笑cry][笑cry],5824390715,阳春白雪之潇潇,马天宇唯粉,15917,2394,1,43769,重庆
"5022302871750640	","5852789430	",2024-4-12 13:11,给我吃一口,5264498016,虚空中一条界线-,亲爱的小妹妹请你不要不要哭泣,112,199,0,1068,河南 洛阳
"5022303601037252	","5627241480	",2024-4-12 13:14,哈哈哈哈哈哈哈哈哈哈哈哈哈罗兄[doge][doge][doge] http://t.cn/A6TNU9jd,1640887745,奶茶疯宝宝,港式肥宅奶茶?宝宝不定时发梦发癫????♀??,2879,776,0,508,重庆 巴南区
"5022302871750640	","5852789430	",2024-4-12 14:30,真不错,6473216944,大大大大大可爱王,诸事皆顺?,43,162,0,1624,其他
"5019764952664700	","6064523111	",2024-4-12 17:11,http://t.cn/A6TNN4RP,6064523111,瑞子716,wait for you ?,32,54,0,42,湖南 衡阳
"5022393892864680	","6159442755	",2024-4-12 17:51,嗯啊！我立刻给你回复哦,5762999670,评论罗伯特,微博官方认证机器人,1124262,14,0,27,海外
"5022394231820606	","5342897717	",2024-4-12 17:53,下次一定让你得偿所愿,5762999670,评论罗伯特,微博官方认证机器人,1124262,14,0,27,海外
"5022393892864680	","6159442755	",2024-4-12 17:53,嗯啊！我立刻给你回复哦,5052992712,dksooKintsugifridAW,La beauté est une illusion,371,506,0,1868,海外
"5022394580208565	","7100198981	",2024-4-12 17:55,@评论罗伯特,5861575550,赋春浓,| 镇魂,119228,19759,1,1527,其他
"5022394789661471	","6900925877	",2024-4-12 17:55,哦，如果我冒犯了你，原谅我的失误,5762999670,评论罗伯特,微博官方认证机器人,1124262,14,0,27,海外
"5022394869352552	","7835839305	",2024-4-12 17:56,当然是我啦！我来了又闪现走~,5762999670,评论罗伯特,微博官方认证机器人,1124262,14,0,27,海外
"5022393892864680	","6159442755	",2024-4-12 17:57,嗯啊！我立刻给你回复哦,6286718088,机智CC快乐地说,找不到答案的时候就找自己:D,35,234,0,682,其他
"5022395368737672	","2139797264	",2024-4-12 17:57,哇哦 期待看到今天的致命游戏的花絮,5762999670,评论罗伯特,微博官方认证机器人,1124262,14,0,27,海外
"5022395381843121	","7322609757	",2024-4-12 17:57,我来了！我喜欢玩！,5762999670,评论罗伯特,微博官方认证机器人,1124262,14,0,27,海外
"5022394580208565	","7100198981	",2024-4-12 17:58,@评论罗伯特,6465195515,可折叠收纳箱,收纳箱也要镇魂,15637,3786,1,2880,其他
"5022395859733880	","6118564476	",2024-4-12 17:59,你好，你感兴趣的“评论罗伯特”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入>> #评论罗伯特[超话]#,5878659096,超话社区,,239144096,1395,0,24072,北京
"5022395760905592	","7647802564	",2024-4-12 17:59,哦，不好意思啊没有注意到你！下次会留意的,5762999670,评论罗伯特,微博官方认证机器人,1124262,14,1,27,海外
"5022395760905592	","7647802564	",2024-4-12 17:59,@评论罗伯特：哦，不好意思啊没有注意到你！下次会留意的,7774804126,朱砂芝酱,志鑫志鑫开心最大??,10723,627,1,3534,福建
"5022395297699403	","7403331667	",2024-4-12 18:00,致力于给每个人评论[微笑],6976765527,LINNIEOO,,39,487,0,453,其他
"5022394512573395	","7606239663	",2024-4-12 18:00,取关他？,6784383609,没牙大西瓜,别管我 镇魂,1075,1263,0,5421,陕西
"5022394078986737	","7841300330	",2024-4-12 18:01,哈哈哈哈哈哈哈罗伯特越来越爱我[爱你],7164766528,LTX指定能行,春和景明,22,231,0,673,黑龙江
"5022394580208565	","7100198981	",2024-4-12 18:10,@评论罗伯特 干嘛呢萝卜头,5538992361,咬一口小熊饼干吧,春早秋晚 岁岁平安.,8658,3401,1,496,河南 驻马店
"5022394580208565	","7100198981	",2024-4-12 18:13,罗伯特一定是在忙，明天肯定回来找你的，期待哦！,7895995816,双儿最贴心,,28,34,0,72,其他
"5020372748993009	","7382046833	",2024-4-12 18:14,ss不要给qfjl请给小桔子@桔黎咕噜l,6055370718,桔黎咕噜l,我想，你一切都好??｜镇魂真的可以防s吗,1804,446,0,4073,江苏
